rig_id,split_role,method,partition_name,iteration,normalized_residual_l2,field_relative_l2,solution_l2
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.19482301144776382,0.5041457564023225,1.643510501440379
fresh-04,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.12008709157241824,0.3308543720413532,1.7896945906464212
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,1,0.9964875365612305,0.9979228900021145,0.00599377814813666
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,2,0.9897473544194197,0.9939446221108531,0.017498658177792836
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,4,0.967684908539281,0.9809884538263349,0.05519372511482521
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,8,0.8964564886541775,0.9398530628736931,0.17735420979516298
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,16,0.6954473721480509,0.8301916963084072,0.5278805473315822
fresh-04,fresh_geometry_ood,geometry_conditioned_selector,paired_local,32,0.3358383665597066,0.6617918908491108,1.231634591004509
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.8509863035662232,0.9161838912707085,0.25250806910428075
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.6636973928793035,0.8165378987228963,0.5772625565276628
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.37092123519094883,0.6740359770082069,1.1321923975367458
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.2192601094519356,0.5589432098242464,1.5852534293197527
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.16074976088899792,0.42052727317422217,1.7032104801768386
fresh-04,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.08757650646720716,0.2532997809191799,1.8928823664023735
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9991128834970822,0.9996142380483171,0.0020633509783473864
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.9973705256327368,0.9988581311180664,0.006116033218600786
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.9914495611159946,0.9963058315421153,0.019893865922415575
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.9707823673678575,0.9876173018635434,0.06808582111413716
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.9015235893699881,0.961175591764069,0.2310245094053869
fresh-05,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.7068084020601356,0.9122299556824284,0.7073303654532186
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.9947808017248734,0.9960116676007098,0.009944370178356844
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.9847667981241188,0.9883706346381639,0.02903305860614239
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.9520432586380924,0.9635104001172782,0.09149334119254321
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.8473081022410482,0.8851993219640745,0.29240060084461506
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.5638872018030093,0.6867947132976527,0.8492945237397104
fresh-05,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.2054931370436816,0.4777682502723549,1.804990194605403
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.8763336323892862,0.9162418489835997,0.22969981006125345
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.7039202472206987,0.8056975471884636,0.5536842456440486
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.38590593026400716,0.6302439016310903,1.180619601692703
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.17115049554779438,0.5116222449758693,1.7852379739720083
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.09894030275184842,0.39560546473300506,1.866725458080928
fresh-05,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.04196372079290171,0.3242868568318673,1.9770616531784615
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.98315088628269,0.9959853226592,0.0487288571316613
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9526531317374585,0.9898579198096564,0.13743965924248228
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.8634708369104457,0.9809879219763793,0.4018245139610682
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.6520653774701752,1.0217183963747993,1.081834446728031
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.4376178655793114,1.1983566802836092,2.0934924936210635
fresh-05,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.2679785154840382,1.0043818774363469,2.101338375540457
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.8763336323892862,0.9162418489835997,0.22969981006125345
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.7039202472206987,0.8056975471884636,0.5536842456440486
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.38590593026400716,0.6302439016310903,1.180619601692703
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.17115049554779438,0.5116222449758693,1.7852379739720083
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.09894030275184842,0.39560546473300506,1.866725458080928
fresh-05,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.04196372079290171,0.3242868568318673,1.9770616531784615
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,1,0.9947808017248734,0.9960116676007098,0.009944370178356844
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,2,0.9847667981241188,0.9883706346381639,0.02903305860614239
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,4,0.9520432586380924,0.9635104001172782,0.09149334119254321
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,8,0.8473081022410482,0.8851993219640745,0.29240060084461506
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,16,0.5638872018030093,0.6867947132976527,0.8492945237397104
fresh-05,fresh_geometry_ood,geometry_conditioned_selector,paired_local,32,0.2054931370436816,0.4777682502723549,1.804990194605403
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.8293529214708213,0.884651441212449,0.3171353335557266
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.6143519544686045,0.7497115333730988,0.7231655453864994
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.2857110501961603,0.5772667227118303,1.3929431070101503
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.1442957005503257,0.47285586081498604,1.8472293796573203
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.07584923839949623,0.3733077429845863,1.9016279358743116
fresh-05,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.03563912938182953,0.3230504742750348,2.004247141065596
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9993956152214061,0.9994654366422254,0.0014488681563325032
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.9982027427021614,0.9984109122852982,0.004307930328069683
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.994114992857395,0.9948021205737966,0.0141023874651253
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.9795731487389422,0.9820222192731359,0.0489242851908858
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.9284938621885863,0.9378646223363135,0.1710904620980599
fresh-06,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.7644588634304814,0.8053289242504319,0.562440608294283
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.8816519510608227,0.8928565291584567,0.25678880199598464
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.7060037642786161,0.7389468351672802,0.6380001739098768
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.3418056804252105,0.463546602032459,1.4296194650041516
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.04962319469409416,0.37610841053972244,2.257514046245953
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.02276598045877074,0.3618881392376415,2.1930973591685277
fresh-06,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.01997715912050515,0.35213123588928824,2.1712759751011874
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.994576697507662,0.99539577673712,0.0129713650749266
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.9841299417441978,0.986565210354208,0.03795941845239969
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.9497829057476239,0.9578870382348967,0.12014694902255064
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.838533287453255,0.8691804810651211,0.3868331868496236
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.5299821556601942,0.6733599374448058,1.134272700190033
fresh-06,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.13450738993607786,0.662111206747131,2.405107630824393
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.9940411250691569,0.99436525807561,0.012858181949938456
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9825743574764676,0.983530450675598,0.037596333635785406
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.9449251575819558,0.9480273359786283,0.11879516216154341
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.8232019734206156,0.8340697956996511,0.38117381370730213
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.4848260895267202,0.5290900842872734,1.1099848454567236
fresh-06,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.08256005748066951,0.2664260737833674,2.3160621251941143
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.994576697507662,0.99539577673712,0.0129713650749266
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.9841299417441978,0.986565210354208,0.03795941845239969
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.9497829057476239,0.9578870382348967,0.12014694902255064
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.838533287453255,0.8691804810651211,0.3868331868496236
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.5299821556601942,0.6733599374448058,1.134272700190033
fresh-06,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.13450738993607786,0.662111206747131,2.405107630824393
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,1,0.9940411250691569,0.99436525807561,0.012858181949938456
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,2,0.9825743574764676,0.983530450675598,0.037596333635785406
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,4,0.9449251575819558,0.9480273359786283,0.11879516216154341
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,8,0.8232019734206156,0.8340697956996511,0.38117381370730213
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,16,0.4848260895267202,0.5290900842872734,1.1099848454567236
fresh-06,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,32,0.08256005748066951,0.2664260737833674,2.3160621251941143
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.8099602954282931,0.8276446121915045,0.410576322468413
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.5618517082105654,0.6150868396255859,0.9461712109864585
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.15664086850383696,0.3612774888788745,1.8259531575552888
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.06759969886918399,0.3539803737221737,2.289345479178685
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.02096917983125877,0.33255643025980386,2.1517609702694087
fresh-06,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.019423004286652768,0.32114945643174325,2.158331850857182
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9994376850327887,0.9995016715852174,0.0013341706208205432
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.9983277335637879,0.9985184400647422,0.003966945800300627
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.9945234803661088,0.9951522816604148,0.01298656667290993
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.9809847624539875,0.9832178768420713,0.04505784353418958
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.9333798211145293,0.9418227989062254,0.1576255940530674
fresh-07,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.780011528041839,0.8155536415116795,0.5188986484535861
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.8811070224180358,0.8928221461893588,0.25708189584782115
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.7056943466201853,0.7398488468559479,0.6363829961480022
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.34459735814157105,0.4678685716122748,1.4179565663680909
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.043844861201285404,0.3760655759189694,2.2298481061001367
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.027125706501740152,0.36306874355149854,2.181081612893886
fresh-07,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.02384767371943255,0.34884193258455426,2.157539926596758
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.9948550625912527,0.9956884419047489,0.012257281872092943
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.9849369434078951,0.9874120309980221,0.035890819386029484
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.9522820081601168,0.9604894138409418,0.11374592679520223
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.8461372808337732,0.8768374965747021,0.3673260503363001
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.5486471171758766,0.6885953964421702,1.08524666596395
fresh-07,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.13410686342221503,0.6663332161125552,2.3463979011743805
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.9946117359356668,0.9949346324654056,0.011604520531580263
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9842297977678759,0.9851820501635069,0.03395867492207857
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.9500619017142403,0.9531486159872216,0.10750330867861843
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.8389307465872544,0.8496952197969628,0.346558534960441
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.5245740124409842,0.5671947740310778,1.0220937711554545
fresh-07,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.040842523595612724,0.26842868631285793,2.2113821067812967
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.9948550625912527,0.9956884419047489,0.012257281872092943
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.9849369434078951,0.9874120309980221,0.035890819386029484
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.9522820081601168,0.9604894138409418,0.11374592679520223
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.8461372808337732,0.8768374965747021,0.3673260503363001
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.5486471171758766,0.6885953964421702,1.08524666596395
fresh-07,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.13410686342221503,0.6663332161125552,2.3463979011743805
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,1,0.9946117359356668,0.9949346324654056,0.011604520531580263
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,2,0.9842297977678759,0.9851820501635069,0.03395867492207857
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,4,0.9500619017142403,0.9531486159872216,0.10750330867861843
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,8,0.8389307465872544,0.8496952197969628,0.346558534960441
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,16,0.5245740124409842,0.5671947740310778,1.0220937711554545
fresh-07,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,32,0.040842523595612724,0.26842868631285793,2.2113821067812967
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.8065364623676331,0.8247915015609594,0.41534345699971
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.5567609873557637,0.6103802776907197,0.9514065053913195
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.15551973328434876,0.3533220328852698,1.8179246417213208
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.062239274654272425,0.33846160697899563,2.26273967169442
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.02273169454639842,0.3183630795013933,2.139537465904908
fresh-07,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.020626445643197433,0.30334097408723765,2.14438371412734
