case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound,projection_iterations,paired_call_budget,matched_step_internal_offset
6c144f9849f9520d81e5,development,smooth_no_interface,2101,huber_pdhg_matched,-1,0.567382652763368,0.058152988842088436,0.06597702053550326,0.02153420801237901,0.998618470649312,0.13871246908547988,0.13782560802247143,,,22,22,0,1,0.0,9,22,huber_pdhg_matched,,8.977587798077511,8,22,9
6c144f9849f9520d81e5,development,smooth_no_interface,2101,base_landweber_matched,-1,0.596272913069439,0.06111405044141911,0.06933646990923066,0.020371488771383686,1.1644726392519182,0.005219581263938296,0.01721216336378529,,0.0004956236973141901,22,22,0,1,0.0,9,22,base_landweber_matched,0.10916072580318961,8.977587798077511,8,22,9
6c144f9849f9520d81e5,development,smooth_no_interface,2101,cgls_matched,-1,0.5976546838072083,0.06125567285074812,0.0694971465106339,0.02033920415673826,1.1689561436856706,0.00024808935743391895,0.019169003663285653,,,26,26,0,1,0.0,13,26,cgls_matched,,8.977587798077511,12,26,13
6c144f9849f9520d81e5,development,smooth_no_interface,2101,huber_pdhg_matched,-1,0.5528067721055604,0.056659056975950466,0.06428209177305433,0.02070749864000851,0.9966246145322513,0.10869691981656367,0.10774505822904117,,,26,26,0,1,0.0,13,26,huber_pdhg_matched,,8.977587798077511,12,26,13
6c144f9849f9520d81e5,development,smooth_no_interface,2101,base_landweber_matched,-1,0.5963235531779676,0.0611192407193592,0.06934235849864036,0.020369775227747768,1.1646521027269954,0.004846973427804724,0.017248236704044406,,0.0006259782322642496,26,26,0,1,0.0,13,26,base_landweber_matched,0.10916072580318961,8.977587798077511,12,26,13
6c144f9849f9520d81e5,development,smooth_no_interface,2101,cgls_matched,-1,0.5976555104146046,0.06125575757256762,0.06949724263111431,0.020338421696747738,1.1689429222381953,3.150534604237137e-05,0.019169429868237636,,,34,34,0,1,0.0,21,34,cgls_matched,,8.977587798077511,20,34,21
6c144f9849f9520d81e5,development,smooth_no_interface,2101,huber_pdhg_matched,-1,0.5315105728874139,0.054476336673381975,0.06180570345504592,0.019514053502464105,0.9836226200615017,0.07240060827557077,0.07128433130748113,,,34,34,0,1,0.0,21,34,huber_pdhg_matched,,8.977587798077511,20,34,21
6c144f9849f9520d81e5,development,smooth_no_interface,2101,base_landweber_matched,-1,0.5964275602088683,0.061129900755717406,0.06935445275985924,0.02036668099332603,1.164990812886554,0.004238547997895742,0.017364538071242927,,0.0008490710531316842,34,34,0,1,0.0,21,34,base_landweber_matched,0.10916072580318961,8.977587798077511,20,34,21
6c144f9849f9520d81e5,development,smooth_no_interface,2101,cgls_matched,-1,0.5976555523235216,0.061255761867955866,0.06949724750441359,0.020338468922169554,1.1689338140944017,1.0456069159774392e-06,0.01916968159411187,,,46,46,0,1,0.0,33,46,cgls_matched,,8.977587798077511,32,46,33
6c144f9849f9520d81e5,development,smooth_no_interface,2101,huber_pdhg_matched,-1,0.5075114900770632,0.05201658858610174,0.05901501542167011,0.018255497775397415,0.9580694226642149,0.04815088744564497,0.0469021675305055,,,46,46,0,1,0.0,33,46,huber_pdhg_matched,,8.977587798077511,32,46,33
6c144f9849f9520d81e5,development,smooth_no_interface,2101,base_landweber_matched,-1,0.5965822775325558,0.06114575826344037,0.06937244377173174,0.02036252227352864,1.1654793061956088,0.0035231737079077156,0.01758046679911188,,0.0011220442256640007,46,46,0,1,0.0,33,46,base_landweber_matched,0.10916072580318961,8.977587798077511,32,46,33
