training_arm,model_seed,pair_index,source_index,geometry_id,wrong_geometry_id,embedding_swap_l2,modulation_swap_l2,correction_swap_relative_pct,correct_descriptor_field_rel_l2,wrong_descriptor_field_rel_l2,correct_descriptor_field_gain_pct
m4_counterfactual,20261402,41,197,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.7733378410339355,0.09938828647136688,0.10048602521419525,1.092429280281067
m4_counterfactual,20261402,42,197,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.440599799156189,0.22587069869041443,0.22596769034862518,0.04292279854416847
m4_counterfactual,20261402,43,197,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.726047992706299,0.14253397285938263,0.1423855721950531,-0.10422451049089432
m4_counterfactual,20261402,44,176,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.345804691314697,0.19076009094715118,0.19220702350139618,0.7527989745140076
m4_counterfactual,20261402,45,176,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.702276229858398,0.14254458248615265,0.1424648016691208,-0.056000370532274246
m4_counterfactual,20261402,46,176,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.5375075340270996,0.20516996085643768,0.20532460510730743,0.07531695812940598
m4_counterfactual,20261402,47,176,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.731874942779541,0.17606912553310394,0.17571832239627838,-0.1996394693851471
m4_counterfactual,20261402,48,186,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.974545478820801,0.15581990778446198,0.15645287930965424,0.40457645058631897
m4_counterfactual,20261402,49,186,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.298824787139893,0.13429826498031616,0.1339402049779892,-0.2673282325267792
m4_counterfactual,20261402,50,186,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.5072534084320068,0.19529466331005096,0.19540034234523773,0.05408334359526634
m4_counterfactual,20261402,51,186,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.924901008605957,0.15131448209285736,0.15159989893436432,0.18826980888843536
m4_counterfactual,20261402,52,165,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.325018405914307,0.18634548783302307,0.18586944043636322,-0.2561192512512207
m4_counterfactual,20261402,53,165,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,4.635315895080566,0.14566437900066376,0.14696155488491058,0.8826634287834167
m4_counterfactual,20261402,54,165,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.2188736200332642,0.15798254311084747,0.1580517739057541,0.04380260407924652
m4_counterfactual,20261402,55,165,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.08315372467041,0.14869722723960876,0.1481582224369049,-0.363803505897522
m4_counterfactual,20261402,56,199,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.617335796356201,0.1968628615140915,0.19681960344314575,-0.02197853848338127
m4_counterfactual,20261402,57,199,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,4.826077938079834,0.1276332288980484,0.12873351573944092,0.8547011613845825
m4_counterfactual,20261402,58,199,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.3211233615875244,0.23307734727859497,0.233211487531662,0.057518716901540756
m4_counterfactual,20261402,59,199,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.461714267730713,0.17733977735042572,0.17684777081012726,-0.27820906043052673
m4_counterfactual,20261402,60,193,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.845142841339111,0.24545033276081085,0.24599683284759521,0.22215737402439117
m4_counterfactual,20261402,61,193,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.5356221199035645,0.21305301785469055,0.21280628442764282,-0.11594273895025253
m4_counterfactual,20261402,62,193,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.49072265625,0.570521891117096,0.5705758929252625,0.009464439004659653
m4_counterfactual,20261402,63,193,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.693201541900635,0.24690113961696625,0.24718624353408813,0.1153397187590599
m4_counterfactual,20261402,64,170,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.591882705688477,0.277616411447525,0.2781484127044678,0.1912652552127838
m4_counterfactual,20261402,65,170,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.302213191986084,0.18715767562389374,0.18755461275577545,0.2116381675004959
m4_counterfactual,20261402,66,170,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4383593797683716,0.3799567222595215,0.3799871504306793,0.008007683791220188
m4_counterfactual,20261402,67,170,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.62520170211792,0.2833702862262726,0.28308427333831787,-0.10103453695774078
m4_counterfactual,20261402,68,185,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.862616062164307,0.12998066842556,0.13011059165000916,0.09985599666833878
m4_counterfactual,20261402,69,185,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.871710300445557,0.1488247662782669,0.1488829106092453,0.03905373066663742
m4_counterfactual,20261402,70,185,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.223304033279419,0.1879819929599762,0.18797990679740906,-0.001109779579564929
m4_counterfactual,20261402,71,185,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.080547332763672,0.13827179372310638,0.13847079873085022,0.1437162309885025
m4_counterfactual,20261402,72,183,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.327327251434326,0.2888234257698059,0.29000410437583923,0.407124787569046
m4_counterfactual,20261402,73,183,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,7.307334899902344,0.20438392460346222,0.2034423053264618,-0.4628433883190155
m4_counterfactual,20261402,74,183,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.495537519454956,0.40847048163414,0.408560574054718,0.02205117791891098
m4_counterfactual,20261402,75,183,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.725215911865234,0.29090410470962524,0.2912925183773041,0.133341446518898
m4_counterfactual,20261402,76,190,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,8.452044486999512,0.5001139044761658,0.5006173253059387,0.1005600094795227
m4_counterfactual,20261402,77,190,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,8.093009948730469,0.2898860573768616,0.28926199674606323,-0.2157423496246338
m4_counterfactual,20261402,78,190,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.6467026472091675,0.4245515763759613,0.4246182143688202,0.015693625435233116
m4_counterfactual,20261402,79,190,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,5.316801071166992,0.5040874481201172,0.5042687058448792,0.03594467043876648
m4_counterfactual,20261402,80,175,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.469834327697754,0.21797077357769012,0.2178436517715454,-0.05835460498929024
m4_counterfactual,20261402,81,175,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,4.434873104095459,0.18067669868469238,0.18176618218421936,0.5993873476982117
m4_counterfactual,20261402,82,175,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.3358668088912964,0.19049018621444702,0.19063398241996765,0.07543051987886429
m4_counterfactual,20261402,83,175,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.526809215545654,0.19082602858543396,0.18990883231163025,-0.4829666316509247
m4_counterfactual,20261402,84,177,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.642158031463623,0.19157761335372925,0.19145457446575165,-0.06426531821489334
m4_counterfactual,20261402,85,177,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,4.9582600593566895,0.15569055080413818,0.15687982738018036,0.7580812573432922
m4_counterfactual,20261402,86,177,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.3071155548095703,0.1908419281244278,0.19098062813282013,0.07262516766786575
m4_counterfactual,20261402,87,177,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.347518444061279,0.16748455166816711,0.16661436855793,-0.5222737789154053
m4_counterfactual,20261402,88,164,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.330582141876221,0.15677504241466522,0.15771855413913727,0.598224937915802
m4_counterfactual,20261402,89,164,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.736331462860107,0.1251891553401947,0.12565450370311737,0.370339572429657
m4_counterfactual,20261402,90,164,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.5369073152542114,0.18919366598129272,0.1893811970949173,0.09902308881282806
m4_counterfactual,20261402,91,164,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.731123447418213,0.14160539209842682,0.14121602475643158,-0.2757246196269989
m4_counterfactual,20261402,92,168,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.082043647766113,0.2640770375728607,0.2647280991077423,0.24593593180179596
m4_counterfactual,20261402,93,168,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.690305233001709,0.23932868242263794,0.23892588913440704,-0.16858503222465515
m4_counterfactual,20261402,94,168,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.5441319942474365,0.5783822536468506,0.5784782767295837,0.016599254682660103
m4_counterfactual,20261402,95,168,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.856069087982178,0.2685145139694214,0.26875120401382446,0.08807031810283661
m4_counterfactual,20261402,96,182,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,8.438920974731445,0.449283629655838,0.44988468289375305,0.1336016207933426
m4_counterfactual,20261402,97,182,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,8.010223388671875,0.26056259870529175,0.25982242822647095,-0.2848755121231079
m4_counterfactual,20261402,98,182,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.6613473892211914,0.43503811955451965,0.43512025475502014,0.018876437097787857
m4_counterfactual,20261402,99,182,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,5.400430202484131,0.45382246375083923,0.4539564251899719,0.029509756714105606
m4_counterfactual,20261402,100,181,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.923162460327148,0.41759368777275085,0.4182828366756439,0.1647566705942154
m4_counterfactual,20261402,101,181,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.893662929534912,0.2967166304588318,0.29616257548332214,-0.18707798421382904
m4_counterfactual,20261402,102,181,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4320791959762573,0.3985646665096283,0.39861735701560974,0.013218317180871964
m4_counterfactual,20261402,103,181,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.787272930145264,0.4273138642311096,0.427289754152298,-0.005642559379339218
m4_counterfactual,20261402,104,188,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.565347671508789,0.15977711975574493,0.1594994068145752,-0.1741153448820114
m4_counterfactual,20261402,105,188,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.881375789642334,0.11529552191495895,0.11683879047632217,1.3208528757095337
m4_counterfactual,20261402,106,188,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4496723413467407,0.1801673322916031,0.18027636408805847,0.06048035994172096
m4_counterfactual,20261402,107,188,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.721607208251953,0.14205041527748108,0.1416085958480835,-0.31200042366981506
m4_counterfactual,20261402,108,194,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.178624153137207,0.37059465050697327,0.37106093764305115,0.12566322088241577
m4_counterfactual,20261402,109,194,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,7.198826789855957,0.26139625906944275,0.2611437737941742,-0.09668439626693726
m4_counterfactual,20261402,110,194,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4626362323760986,0.41309666633605957,0.413128525018692,0.007711566984653473
m4_counterfactual,20261402,111,194,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.878413200378418,0.3742821514606476,0.37444475293159485,0.043424688279628754
m4_counterfactual,20261402,112,163,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.638359546661377,0.17558515071868896,0.1767025887966156,0.6323835253715515
m4_counterfactual,20261402,113,163,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.618545055389404,0.17296090722084045,0.17282527685165405,-0.07847831398248672
m4_counterfactual,20261402,114,163,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.518900990486145,0.21830298006534576,0.21853941679000854,0.10818950831890106
m4_counterfactual,20261402,115,163,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.887142658233643,0.1866724044084549,0.1859336495399475,-0.39732176065444946
m4_counterfactual,20261402,116,192,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.114404201507568,0.3522157669067383,0.3529197573661804,0.19947606325149536
m4_counterfactual,20261402,117,192,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.938094615936279,0.197745680809021,0.19692592322826385,-0.416277140378952
m4_counterfactual,20261402,118,192,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.435753583908081,0.279991090297699,0.27996858954429626,-0.008036884479224682
m4_counterfactual,20261402,119,192,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.639875888824463,0.3607020974159241,0.3606846332550049,-0.004841947462409735
m4_counterfactual,20261402,120,187,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.097420692443848,0.16433203220367432,0.16465160250663757,0.19408878684043884
m4_counterfactual,20261402,121,187,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.328652381896973,0.1291160136461258,0.12976504862308502,0.5001616477966309
m4_counterfactual,20261402,122,187,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.3521804809570312,0.1528482735157013,0.15298472344875336,0.08919186890125275
m4_counterfactual,20261402,123,187,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.374805450439453,0.13804510235786438,0.1376156359910965,-0.31207671761512756
m4_counterfactual,20261402,124,161,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.672016620635986,0.25503039360046387,0.2546409070491791,-0.15295521914958954
m4_counterfactual,20261402,125,161,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,4.672306060791016,0.2033519595861435,0.204726904630661,0.6715995669364929
m4_counterfactual,20261402,126,161,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.351986050605774,0.20472770929336548,0.20488020777702332,0.07443299889564514
m4_counterfactual,20261402,127,161,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.657956123352051,0.21390530467033386,0.21290777623653412,-0.46852606534957886
m4_counterfactual,20261402,128,191,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.948989391326904,0.39146703481674194,0.39183515310287476,0.09394723176956177
m4_counterfactual,20261402,129,191,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.36747932434082,0.321147620677948,0.3211379051208496,-0.003025353653356433
m4_counterfactual,20261402,130,191,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4998340606689453,0.45592817664146423,0.4560306966304779,0.02248094044625759
m4_counterfactual,20261402,131,191,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,5.008199691772461,0.39569175243377686,0.39559248089790344,-0.025094393640756607
m4_counterfactual,20261402,132,195,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.480043888092041,0.19706983864307404,0.19758614897727966,0.2613089680671692
m4_counterfactual,20261402,133,195,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.959036827087402,0.15399953722953796,0.15413832664489746,0.0900421217083931
m4_counterfactual,20261402,134,195,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4438819885253906,0.43316277861595154,0.43324193358421326,0.018270384520292282
m4_counterfactual,20261402,135,195,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.645136833190918,0.19973914325237274,0.19982466101646423,0.04279640316963196
m4_counterfactual,20261402,136,172,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.882391452789307,0.1985907405614853,0.19879819452762604,0.10435404628515244
m4_counterfactual,20261402,137,172,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.243020534515381,0.17995044589042664,0.1807839423418045,0.46104562282562256
m4_counterfactual,20261402,138,172,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4997179508209229,0.1874440759420395,0.18760189414024353,0.08412399142980576
m4_counterfactual,20261402,139,172,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.8436150550842285,0.18589821457862854,0.18492276966571808,-0.5274877548217773
m4_counterfactual,20261402,140,179,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.868513107299805,0.23841916024684906,0.2390824556350708,0.27743372321128845
m4_counterfactual,20261402,141,179,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.298328399658203,0.22079281508922577,0.2204246073961258,-0.1670447289943695
m4_counterfactual,20261402,142,179,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.5286707878112793,0.4956997334957123,0.4958227872848511,0.024818098172545433
m4_counterfactual,20261402,143,179,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.913222789764404,0.23507900536060333,0.2351575493812561,0.03340059518814087
m4_counterfactual,20261402,144,162,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.787423610687256,0.12979404628276825,0.12905819714069366,-0.5701684355735779
m4_counterfactual,20261402,145,162,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.545016765594482,0.10564275830984116,0.10708917677402496,1.3506672382354736
m4_counterfactual,20261402,146,162,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.2635982036590576,0.17933166027069092,0.17933008074760437,-0.0008807909325696528
m4_counterfactual,20261402,147,162,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.302663326263428,0.12067496031522751,0.12079142034053802,0.09641415625810623
m4_counterfactual,20261402,148,198,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.5788679122924805,0.15665334463119507,0.156906858086586,0.16156938672065735
m4_counterfactual,20261402,149,198,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.738368988037109,0.1394875943660736,0.14034824073314667,0.613222062587738
m4_counterfactual,20261402,150,198,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4379510879516602,0.1576979011297226,0.157863050699234,0.104615718126297
m4_counterfactual,20261402,151,198,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.607480525970459,0.13700994849205017,0.13626882433891296,-0.5438691973686218
m4_counterfactual,20261402,152,189,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.322218894958496,0.17060889303684235,0.1703743040561676,-0.13769035041332245
m4_counterfactual,20261402,153,189,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,5.948985576629639,0.13345888257026672,0.13468611240386963,0.9111776947975159
m4_counterfactual,20261402,154,189,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.3249974250793457,0.16368670761585236,0.16371630132198334,0.0180762130767107
m4_counterfactual,20261402,155,189,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.293141841888428,0.1435929834842682,0.14341400563716888,-0.12479802221059799
m4_counterfactual,20261402,156,184,g_011010111,g_101011110,0.5286462903022766,0.4598892629146576,7.44813346862793,0.1683804988861084,0.1689341962337494,0.32775917649269104
m4_counterfactual,20261402,157,184,g_101011110,g_111001110,0.39104095101356506,0.30698853731155396,6.7010345458984375,0.1279645562171936,0.1285957247018814,0.4908160865306854
m4_counterfactual,20261402,158,184,g_111001110,g_111010110,0.15478888154029846,0.1285240352153778,1.6359890699386597,0.1957608014345169,0.1959620863199234,0.10271623730659485
m4_counterfactual,20261402,159,184,g_111010110,g_011010111,0.49669212102890015,0.4000456929206848,5.374782085418701,0.1487889140844345,0.1484118103981018,-0.2540927827358246
m4_counterfactual,20261403,0,180,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.6544456481933594,0.3991316258907318,0.3991439640522003,0.0030911557842046022
m4_counterfactual,20261403,1,180,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,5.017673492431641,0.32763996720314026,0.3272155225276947,-0.12971410155296326
m4_counterfactual,20261403,2,180,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.2463529109954834,0.5353807806968689,0.5352609157562256,-0.022393740713596344
m4_counterfactual,20261403,3,180,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.761789798736572,0.40235596895217896,0.4026491045951843,0.07280176132917404
m4_counterfactual,20261403,4,171,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.6345090270042419,0.37808629870414734,0.3781048059463501,0.0048947385512292385
m4_counterfactual,20261403,5,171,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.764523029327393,0.21550723910331726,0.21460531651973724,-0.4202703833580017
m4_counterfactual,20261403,6,171,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.972891926765442,0.319978803396225,0.31964993476867676,-0.10288399457931519
m4_counterfactual,20261403,7,171,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.701286792755127,0.38286951184272766,0.3833030164241791,0.11309709399938583
m4_counterfactual,20261403,8,160,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.43393415212631226,0.2093343734741211,0.20932546257972717,-0.004256956744939089
m4_counterfactual,20261403,9,160,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.578904151916504,0.17814765870571136,0.17886613309383392,0.4016827344894409
m4_counterfactual,20261403,10,160,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.5059088468551636,0.1804501861333847,0.18076422810554504,0.17373014986515045
m4_counterfactual,20261403,11,160,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,5.4313063621521,0.1853133887052536,0.1840478926897049,-0.6875905990600586
m4_counterfactual,20261403,12,196,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5435578227043152,0.18627744913101196,0.186261385679245,-0.008624144829809666
m4_counterfactual,20261403,13,196,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.479531764984131,0.15260334312915802,0.15365199744701385,0.6824865937232971
m4_counterfactual,20261403,14,196,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8735088109970093,0.19793687760829926,0.19825847446918488,0.16221089661121368
m4_counterfactual,20261403,15,196,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.780028820037842,0.17263710498809814,0.17097704112529755,-0.9709279537200928
m4_counterfactual,20261403,16,174,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5873582363128662,0.1578875035047531,0.15796639025211334,0.04993894323706627
m4_counterfactual,20261403,17,174,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.588531970977783,0.1182585135102272,0.11825157701969147,-0.005865875631570816
m4_counterfactual,20261403,18,174,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.9587819576263428,0.1741228997707367,0.174209326505661,0.04961085319519043
m4_counterfactual,20261403,19,174,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.997431755065918,0.13974115252494812,0.1389588713645935,-0.5629587769508362
m4_counterfactual,20261403,20,178,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5611013174057007,0.23948803544044495,0.23950108885765076,0.005450253840535879
m4_counterfactual,20261403,21,178,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.435824394226074,0.1692970097064972,0.16836649179458618,-0.5526740550994873
m4_counterfactual,20261403,22,178,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.01082444190979,0.45594096183776855,0.455842524766922,-0.021594533696770668
m4_counterfactual,20261403,23,178,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.784570217132568,0.2449425756931305,0.24570031464099884,0.30839967727661133
m4_counterfactual,20261403,24,173,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.43529191613197327,0.2968711853027344,0.29691046476364136,0.01322939619421959
m4_counterfactual,20261403,25,173,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,3.3080875873565674,0.22658702731132507,0.22764147818088531,0.46320682764053345
m4_counterfactual,20261403,26,173,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.4331434965133667,0.2532714009284973,0.2537231743335724,0.17805761098861694
m4_counterfactual,20261403,27,173,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,5.127256870269775,0.2617161273956299,0.2600977122783661,-0.622233510017395
m4_counterfactual,20261403,28,167,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5565095543861389,0.3122048079967499,0.31222066283226013,0.005078086629509926
m4_counterfactual,20261403,29,167,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.5706095695495605,0.28417617082595825,0.2836189568042755,-0.19646571576595306
m4_counterfactual,20261403,30,167,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.1740753650665283,0.5009390115737915,0.5008945465087891,-0.008877131156623363
m4_counterfactual,20261403,31,167,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.888454437255859,0.3090691566467285,0.30974000692367554,0.2165849655866623
m4_counterfactual,20261403,32,166,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.7085273861885071,0.2817722260951996,0.2818404734134674,0.02421487495303154
m4_counterfactual,20261403,33,166,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,5.413938522338867,0.2544136941432953,0.25272950530052185,-0.6663997769355774
m4_counterfactual,20261403,34,166,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.5445258617401123,0.5907186269760132,0.5904422998428345,-0.046800024807453156
m4_counterfactual,20261403,35,166,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,8.153963088989258,0.2771150469779968,0.2793765664100647,0.8094878792762756
m4_counterfactual,20261403,36,169,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5861586928367615,0.3847135007381439,0.3847285211086273,0.003904148004949093
m4_counterfactual,20261403,37,169,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.5745110511779785,0.2589309811592102,0.25829505920410156,-0.2461998164653778
m4_counterfactual,20261403,38,169,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,2.1183865070343018,0.5077759623527527,0.5076785683631897,-0.019184183329343796
m4_counterfactual,20261403,39,169,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,7.115246772766113,0.3865455389022827,0.38704338669776917,0.1286284178495407
m4_counterfactual,20261403,40,197,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5243749022483826,0.14269210398197174,0.14268046617507935,-0.008156551979482174
m4_counterfactual,20261403,41,197,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.296585559844971,0.10131239145994186,0.10097029060125351,-0.3388133943080902
m4_counterfactual,20261403,42,197,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8495879173278809,0.22553911805152893,0.22548392415046692,-0.024477975443005562
m4_counterfactual,20261403,43,197,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.53701639175415,0.14264166355133057,0.14258606731891632,-0.038991350680589676
m4_counterfactual,20261403,44,176,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5419071316719055,0.19244520366191864,0.19250576198101044,0.03145792707800865
m4_counterfactual,20261403,45,176,g_101011110,g_111001110,0.1491527408361435,0.11373362690210342,4.357037544250488,0.14280107617378235,0.14260531961917877,-0.13727156817913055
m4_counterfactual,20261403,46,176,g_111001110,g_111010110,0.05630119517445564,0.05057132989168167,1.8177419900894165,0.20683057606220245,0.2067757248878479,-0.02652689255774021
m4_counterfactual,20261403,47,176,g_111010110,g_011010111,0.1907588243484497,0.16856777667999268,6.568117618560791,0.17753861844539642,0.17742376029491425,-0.06473661959171295
m4_counterfactual,20261403,48,186,g_011010111,g_101011110,0.062023840844631195,0.03969636559486389,0.5552498698234558,0.1574849933385849,0.15749455988407135,0.006074206903576851
