seed,split,sample_index,geometry_id,active_views,model_relative_l2,fallback_relative_l2,relative_gain_percent,model_whitened_residual_rms,fallback_whitened_residual_rms,correction_to_fallback_norm,guarded_relative_l2,guarded_relative_gain_percent,trust_budget,guarded_whitened_residual_rms
83,test,20,g_1011000,3,0.6176342368125916,0.7146586179733276,13.576326370239258,2.295896053314209,2.1959807872772217,0.33120134472846985,0.6873053312301636,3.8274619579315186,0.22043126821517944,2.0626354217529297
83,test,21,g_1011001,4,0.19914230704307556,0.5224025845527649,61.87953186035156,1.7931419610977173,6.947605609893799,0.7118074297904968,0.19914230704307556,61.87953186035156,1.0,1.7931419610977173
83,test,22,g_0101100,3,0.5534908771514893,0.6536577343940735,15.324052810668945,1.5596600770950317,2.4247400760650635,0.37062832713127136,0.6241002678871155,4.521856784820557,0.2239876538515091,2.1227946281433105
83,test,23,g_1011001,4,0.40662840008735657,0.4970446825027466,18.19077491760254,1.3602653741836548,2.0612709522247314,0.4038804769515991,0.463521808385849,6.744438648223877,0.17635643482208252,1.718380093574524
83,test,24,g_0001110,3,0.6336004137992859,0.7124814391136169,11.071309089660645,4.550136566162109,6.022138595581055,0.44854894280433655,0.6336004137992859,11.071309089660645,1.0,4.550136566162109
83,test,25,g_1010110,4,0.33492788672447205,0.5854330658912659,42.78972244262695,1.7968374490737915,3.1169815063476562,0.5627860426902771,0.4876689016819,16.699460983276367,0.33846431970596313,2.299222707748413
83,test,26,g_0101010,3,0.5789788961410522,0.6289239525794983,7.941350936889648,1.6351553201675415,2.0090818405151367,0.2663117051124573,0.6117267608642578,2.7343833446502686,0.2464226335287094,1.7990163564682007
83,test,27,g_1010011,4,0.42507684230804443,0.6372535824775696,33.29549789428711,3.7664711475372314,6.832352161407471,0.6170369386672974,0.42507684230804443,33.29549789428711,1.0,3.7664711475372314
83,test,28,g_1000101,3,0.6529857516288757,0.7729469537734985,15.519978523254395,2.2005813121795654,3.4870200157165527,0.6329678297042847,0.7416601777076721,4.047726154327393,0.2216387540102005,3.068164825439453
83,test,29,g_1100110,4,0.46272900700569153,0.6999526023864746,33.891380310058594,1.654088020324707,2.6410324573516846,0.585962176322937,0.6508165001869202,7.019918918609619,0.20480813086032867,2.288017511367798
