active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,sample_id,split
0.0517428033053875,0.1889002500101924,0.009702664136483791,3388.3466796875,False,24,sob_l1e-1_h1e-3,4.444032128958497e-06,547.1437377929688,1,0.009926583035849035,wavy_front,0.8411247134208679,0.40280744433403015,1.211096167564392,0.508086621761322,0.001,0.1,24,24,2841.202880859375,sobolev,128000,validation-001,validation
0.31177380681037903,0.18803249998018146,0.005041763681072203,27773.95703125,False,4,sob_l1e-1_h1e-3,4.1861702015921765e-07,25573.12109375,1,0.009818541933782399,plume,0.9267030954360962,0.4516325891017914,1.1717520952224731,0.7576267719268799,0.001,0.1,24,24,2200.8359375,sobolev,128000,validation-002,validation
0.14551801979541779,0.18803249998018146,0.006250443696636079,8656.025390625,False,8,sob_l1e-1_h1e-3,1.1830762787212734e-06,5571.0634765625,1,0.009818541933782399,plume,0.9020269513130188,0.45468416810035706,1.225813388824463,0.6867433190345764,0.001,0.1,24,24,3084.9619140625,sobolev,128000,validation-002,validation
0.08693213760852814,0.18803249998018146,0.008800023050330162,5263.8017578125,False,12,sob_l1e-1_h1e-3,2.157159997295821e-06,1988.2236328125,1,0.009818541933782399,plume,0.8886826634407043,0.4568202495574951,1.2313170433044434,0.6589068174362183,0.001,0.1,24,24,3275.578125,sobolev,128000,validation-002,validation
0.06171483173966408,0.18803249998018146,0.008322041685782013,4236.521484375,False,16,sob_l1e-1_h1e-3,3.2253856261377223e-06,1002.0366821289062,1,0.009818541933782399,plume,0.8761967420578003,0.467195600271225,1.2203346490859985,0.6429073810577393,0.001,0.1,24,24,3234.48486328125,sobolev,128000,validation-002,validation
0.0498599149286747,0.18803249998018146,0.009447574789766024,3734.927978515625,False,20,sob_l1e-1_h1e-3,4.253367933415575e-06,654.044921875,1,0.009818541933782399,plume,0.86138516664505,0.47482454776763916,1.1984587907791138,0.6236066222190857,0.001,0.1,24,24,3080.883056640625,sobolev,128000,validation-002,validation
0.04385925084352493,0.18803249998018146,0.010082307437393839,3370.26318359375,False,24,sob_l1e-1_h1e-3,5.1094307309540454e-06,506.0889892578125,1,0.009818541933782399,plume,0.8419420123100281,0.4797070622444153,1.1662406921386719,0.6024866700172424,0.001,0.1,24,24,2864.17431640625,sobolev,128000,validation-002,validation
0.3101445138454437,0.18822308303788304,0.005325580828371384,18248.919921875,False,4,sob_l1e-1_h1e-3,3.818440177383309e-07,16557.5078125,1,0.009768708026967943,wavy_front,0.9456472396850586,0.3854134976863861,1.1520167589187622,0.735997200012207,0.001,0.1,24,24,1691.412109375,sobolev,128000,validation-003,validation
0.1782262623310089,0.18822308303788304,0.007499765385450004,7842.740234375,False,8,sob_l1e-1_h1e-3,8.713267334314878e-07,5467.767578125,1,0.009768708026967943,wavy_front,0.9249074459075928,0.39060115814208984,1.2035150527954102,0.67374587059021,0.001,0.1,24,24,2374.97265625,sobolev,128000,validation-003,validation
0.12138204276561737,0.18822308303788304,0.00836136044852601,5233.2939453125,False,12,sob_l1e-1_h1e-3,1.446265628146648e-06,2536.153564453125,1,0.009768708026967943,wavy_front,0.9079094529151917,0.4000610411167145,1.2241064310073853,0.6351470947265625,0.001,0.1,24,24,2697.140380859375,sobolev,128000,validation-003,validation
