case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,candidate_id,solver_kind,mean_policy,whitening_policy,standardized_edge_regularization_weight,edge_indicator_quantile,minimum_edge_weight,edge_indicator_threshold,edge_weight_minimum,edge_weight_mean,edge_weight_maximum,session_id,stress,selector_digest,reconstruction_uses_truth_or_clean_projection,development_gate_uses_truth_and_clean_projection,warm_start_used,warm_start_forward_calls,warm_start_adjoint_calls,refinement_forward_calls,refinement_adjoint_calls,warm_start_seconds_amortized_screening_only,refinement_seconds,candidate_budget_matched,operator_norm_squared_bound,dense_norm_setup_in_budget,field_gain_to_registered_huber,h1_gain_to_registered_huber,clean_reprojection_ratio_to_cgls,measured_reprojection_ratio_to_cgls
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p95__wmin0p05,-1,0.656315600604991,0.06824599048229925,0.0765578738263881,-0.0011932924450136267,1.0935024824648254,0.06794245434878766,0.07026697767233626,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.05,1.8775019592105886,0.2227575584142787,0.8414699778642319,0.9989724294964307,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.00790916703408584,True,120990.84632958908,False,0.021763570563480866,-0.015944269662608018,2.2110154214839044,69.92408389257766
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p95__wmin0p2,-1,0.6547397948280439,0.06808213268895051,0.07637405930219393,-0.0011982212901594817,1.0911743427079783,0.06801656827255569,0.07031679212276312,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.2,1.8775019592105886,0.3454800491909715,0.8665010339909323,0.9991346774706786,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008378874976187944,True,120990.84632958908,False,0.024112304336234642,-0.013781256516436597,2.2125828792251516,70.00035944477598
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p95__wmin0p5,-1,0.6516174392930578,0.06775745924537158,0.07600984290863537,-0.0012081165198455828,1.086564873974009,0.06816669265774561,0.07041884023971348,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.5,1.8775019592105886,0.5909250307443572,0.9165631462443325,0.999459173419174,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008297874999698251,True,120990.84632958908,False,0.028766165873520343,-0.00949872088294691,2.2157939175789396,70.15486240179978
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p7__wmin0p05,-1,0.6427654328997223,0.06683699667597363,0.07497727444927427,-0.0012701216575195851,1.0654977309796614,0.06611859250286728,0.06753935317282252,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.05,0.9396666864858537,0.10010261601661863,0.642073690855327,0.9959109593437344,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008085500041488558,True,120990.84632958908,False,0.04196005478852339,0.010074205147386738,2.125188194638249,68.04702675731559
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p7__wmin0p2,-1,0.6368786329322927,0.06622486663643463,0.07429059126098464,-0.0012904739068758302,1.0566476656965784,0.06635570800747882,0.06764275534683836,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.2,0.9396666864858537,0.2421916766455736,0.6985883712465911,0.9965565973420922,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008053708006627858,True,120990.84632958908,False,0.05073431244084337,0.018296567011825707,2.1284418396495672,68.29105804225524
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p7__wmin0p5,-1,0.6255796696990513,0.06504996094081376,0.07297259028587127,-0.0013294871494786472,1.0397632111788524,0.06683558299116153,0.0678782367855764,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.5,0.9396666864858537,0.5263697979034835,0.8116177320291195,0.9978478733388076,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007904707978013903,True,120990.84632958908,False,0.06757538316875522,0.033983467671618646,2.135851480846189,68.78492920040804
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p85__wmin0p05,-1,0.6350191380498269,0.06603150985818089,0.07407368498226535,-0.0012990189398556918,1.0536797217926843,0.06629559936803371,0.06741954338837929,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.05,1.2535398236526818,0.13564251650033732,0.735810035450314,0.9976979618983217,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007775916019454598,True,120990.84632958908,False,0.05350588397243898,0.021054005289464252,2.1214182689943155,68.22919625660865
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p85__wmin0p2,-1,0.6305175516796335,0.06556341917087699,0.0735485841298246,-0.001314084139456989,1.0469745733705993,0.06650770472853541,0.06755440007203463,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.2,1.2535398236526818,0.27212001389502094,0.7775242403792118,0.9980614415985867,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008027207979466766,True,120990.84632958908,False,0.06021548492283361,0.027283581560109512,2.125661659234359,68.44748794424255
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p85__wmin0p5,-1,0.6218223618464326,0.06465926293559718,0.07253430800179554,-0.0013430983439498537,1.0340945685612026,0.06694041799411828,0.0678414754262537,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.5,1.2535398236526818,0.5450750086843881,0.8609526502370074,0.9987884009991167,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007922082964796573,True,120990.84632958908,False,0.0731756392264376,0.03925005378049085,2.134694750685455,68.89282185179792
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p95__wmin0p05,-1,0.6255055325452492,0.06504225190039463,0.0729639423383573,-0.001333333637044543,1.039378886070754,0.06666311671118309,0.06751717542791312,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.05,1.8775019592105886,0.2227575584142787,0.8414699778642319,0.9989724294964307,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008274959051050246,True,120990.84632958908,False,0.067685884373598,0.03434053397692772,2.1244903513890763,68.60743271834184
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p95__wmin0p2,-1,0.6226594944589695,0.06474631091107567,0.07263195781061843,-0.0013425141026821995,1.0351941385899937,0.06682234464693856,0.06764660132473181,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.2,1.8775019592105886,0.3454800491909715,0.8665010339909323,0.9991346774706786,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008135916024912149,True,120990.84632958908,False,0.0719278955843573,0.03822847231382151,2.1285628568999853,68.77130474275607
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p1__q0p95__wmin0p5,-1,0.6170813982546114,0.06416628096797959,0.07198128428554748,-0.0013608203264454445,1.027005174537117,0.0671494891268669,0.06791363482897159,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.5,1.8775019592105886,0.5909250307443572,0.9165631462443325,0.999459173419174,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007694458996411413,True,120990.84632958908,False,0.08024203120596178,0.04583662248943011,2.1369653130107378,69.10799081450249
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p7__wmin0p05,-1,0.6097528591235924,0.06340423385021546,0.07112642516958693,-0.0014149275655327392,1.008710071315248,0.06519486591868223,0.06495503343698411,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.05,0.9396666864858537,0.10010261601661863,0.642073690855327,0.9959109593437344,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008169083972461522,True,120990.84632958908,False,0.09116519674690787,0.06283411959547039,2.043870184681582,67.09635849274602
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p7__wmin0p2,-1,0.5999206965734069,0.062381851217223255,0.06997952349718455,-0.001446540653230263,0.9940474646839951,0.06578318029668757,0.06538794469176966,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.2,0.9396666864858537,0.2421916766455736,0.6985883712465911,0.9965565973420922,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008118333003949374,True,120990.84632958908,False,0.1058200054667783,0.07645676007796921,2.0574921375842417,67.70183182038994
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p7__wmin0p5,-1,0.5819126992391145,0.06050931670250424,0.06787892740208358,-0.0015049204973399857,0.9673985092089868,0.06702728318815655,0.06636246977122177,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.5,0.9396666864858537,0.5263697979034835,0.8116177320291195,0.9978478733388076,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007936375041026622,True,120990.84632958908,False,0.13266087135106025,0.10121560063066953,2.088156470257536,68.98222058155378
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p85__wmin0p05,-1,0.5980553821299674,0.062187889300675626,0.06976193837856824,-0.0014562407558376584,0.9913142819888401,0.06581256575101643,0.06519962297414267,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.05,1.2535398236526818,0.13564251650033732,0.735810035450314,0.9976979618983217,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007780416985042393,True,120990.84632958908,False,0.10860025103650803,0.07899608791819936,2.0515664206163757,67.73207433949536
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p85__wmin0p2,-1,0.590614827628758,0.06141419443313858,0.0688940128985448,-0.0014793546559103972,0.9802553811222069,0.06632594743908879,0.06563552991025576,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.2,1.2535398236526818,0.27212001389502094,0.7775242403792118,0.9980614415985867,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007745833019725978,True,120990.84632958908,False,0.11969037514993985,0.08927062057302966,2.065282635401821,68.26042946840197
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p85__wmin0p5,-1,0.5767832144004994,0.05997593493746235,0.06728058347622372,-0.001523128172574427,0.9598954037209639,0.06739175494689169,0.06656311496877045,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.5,1.2535398236526818,0.5450750086843881,0.8609526502370074,0.9987884009991167,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007788207964040339,True,120990.84632958908,False,0.1403063530808106,0.10818653773183531,2.094469956915458,69.35732263046476
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p95__wmin0p05,-1,0.5837018230126131,0.06069535604684604,0.0680876250347241,-0.0015061634484796816,0.9700812294908534,0.06682400702901344,0.06589873105844778,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.05,1.8775019592105886,0.2227575584142787,0.8414699778642319,0.9989724294964307,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.00814670801628381,True,120990.84632958908,False,0.12999418774580396,0.09872315608557207,2.073564502886125,68.77301561035394
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p95__wmin0p2,-1,0.5790271125781948,0.06020926331414132,0.06754232961391862,-0.0015201765933414765,0.96321465850244,0.06719878598351099,0.06625662002465306,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.2,1.8775019592105886,0.3454800491909715,0.8665010339909323,0.9991346774706786,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007885083032306284,True,120990.84632958908,False,0.13696182959341446,0.10510270579833138,2.08482581011281,69.15872547772095
a994755ef2379015ae21,development,single_interface,2161,adaptive_edge_warm__l0p2__q0p95__wmin0p5,-1,0.5701311526847997,0.05928423030615565,0.06650463406858136,-0.0015472511602566171,0.9501813402489112,0.06797149043337988,0.06699362455741362,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.5,1.8775019592105886,0.5909250307443572,0.9165631462443325,0.999459173419174,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.0076507090125232935,True,120990.84632958908,False,0.15022123106810661,0.11721161748961106,2.108016339172361,69.95396685212627
a994755ef2379015ae21,development,single_interface,2161,uniform_edge_warm__l0p05,-1,0.6465039162812323,0.0672257372468782,0.07541336089725731,-0.0012245487207398124,1.079024865592833,0.06842002533928916,0.07059407889840237,,,24,24,0,1,0.0,uniform_edge_warm__l0p05,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,0.05,,1.0,,1.0,1.0,1.0,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.0077784580062143505,True,120990.84632958908,False,0.03638785654843139,-0.0024934982786074832,2.221307964000689,70.4155838586086
a994755ef2379015ae21,development,single_interface,2161,uniform_edge_warm__l0p1,-1,0.6081500427155483,0.06323756739702217,0.07093945991046344,-0.0013907454459659953,1.0139330717545845,0.06770621276054772,0.06837440603228426,,,24,24,0,1,0.0,uniform_edge_warm__l0p1,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,0.1,,1.0,,1.0,1.0,1.0,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.008177875017281622,True,120990.84632958908,False,0.09355418978410228,0.05798156786204537,2.1514639049531814,69.68095201291072
a994755ef2379015ae21,development,single_interface,2161,uniform_edge_warm__l0p2,-1,0.5567073029904102,0.05788837148818051,0.06493876942934355,-0.0015894946404957084,0.9307482537478193,0.0692953673436561,0.06826892540594302,,,24,24,0,1,0.0,uniform_edge_warm__l0p2,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,0.2,,1.0,,1.0,1.0,1.0,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004489457991439849,0.007986375014297664,True,120990.84632958908,False,0.1702294386777191,0.13526638479854322,2.148144859517703,71.31645634451907
a994755ef2379015ae21,development,single_interface,2161,zero_start_24__structured__d2__l0p05_control,-1,0.6188695178741649,0.06435221589688389,0.072189864785682,-0.00144109984328141,1.0538866483816485,0.03858545999751438,0.04614789302364357,,,24,24,0,1,0.0,zero_start_24__structured__d2__l0p05_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,0.05,,1.0,,1.0,1.0,1.0,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,False,0,0,24,24,0.0,0.015893500007223338,True,120990.84632958908,False,0.07757684428914159,0.020861755261988232,1.452086122446612,39.71085483678935
a994755ef2379015ae21,development,single_interface,2161,zero_start_24__structured__d2__l0p1_control,-1,0.557494896749555,0.05797026824050663,0.06503064063213605,-0.0018524781508537586,0.9527770009009243,0.03453373737742223,0.03914906062900065,,,24,24,0,1,0.0,zero_start_24__structured__d2__l0p1_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,0.1,,1.0,,1.0,1.0,1.0,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,False,0,0,24,24,0.0,0.01625141699332744,True,120990.84632958908,False,0.16905553254767722,0.11480005774677687,1.2318613900111814,35.54095848682281
a994755ef2379015ae21,development,single_interface,2161,zero_start_24__structured__d2__l0p2_control,-1,0.4818423502182611,0.050103651987933706,0.05620592565256086,-0.0022865956863434293,0.8311191376414236,0.035415434148175086,0.03641668776989329,,,24,24,0,1,0.0,zero_start_24__structured__d2__l0p2_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,0.2,,1.0,,1.0,1.0,1.0,development:2161:7ae13d5a74d37c97,nominal,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,False,0,0,24,24,0.0,0.016157375008333474,True,120990.84632958908,False,0.2818154256971534,0.22782916469428907,1.145884751640568,36.44837108409879
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p7__wmin0p05,-1,0.6685790648580923,0.06952118836564333,0.07798838187479945,-0.001189819166298416,1.115651161192419,0.06741875872379569,0.07561569562762133,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.05,0.938540773675871,0.09871154392553975,0.6419654786855583,0.995965578154505,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.007675917004235089,True,120990.84632958908,False,0.003963063970295273,-0.036435075991980315,1.9410559825818463,72.67912691533428
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p7__wmin0p2,-1,0.6653543067235942,0.0691858667417907,0.07761222042723678,-0.001200178668219722,1.1107367655815803,0.06751624906997852,0.07562285333167,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.2,0.938540773675871,0.241020247516244,0.6984972452088913,0.9966025921301096,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.008362874970771372,True,120990.84632958908,False,0.008767250012830241,-0.031869623845692724,1.941239720946612,72.78422397403675
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p7__wmin0p5,-1,0.6590120879882211,0.0685263806667196,0.0768724135701783,-0.00122072037743742,1.1010933177098696,0.0677137411947502,0.07564400121552631,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.5,0.938540773675871,0.5256376546976524,0.8115607782555571,0.9978766200813185,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.00821925001218915,True,120990.84632958908,False,0.0182157721829823,-0.02291090271904718,1.9417825874260843,72.99712547908912
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p85__wmin0p05,-1,0.6640524009817489,0.06905049003158464,0.07746035578250465,-0.0012048424761813082,1.108593321513111,0.0674740475654935,0.07548840368750306,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.05,1.2558937204298248,0.1338249397054323,0.736660996958333,0.997742660326321,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.007995499996468425,True,120990.84632958908,False,0.01070680551832952,-0.02987837362943859,1.937788396667967,72.73872968493167
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p85__wmin0p2,-1,0.6615819714815923,0.0687936061360937,0.07717218522889348,-0.0012127309103548913,1.104862881483536,0.06756358209975381,0.07551834789796749,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.2,1.2558937204298248,0.27058942290983773,0.7782408395438594,0.9980990823800597,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.007936624984722584,True,120990.84632958908,False,0.014387206475149319,-0.02641281106828489,1.9385570649766195,72.83525017718028
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p85__wmin0p5,-1,0.6567079849567339,0.06828679197888074,0.07660364465929913,-0.0012284326176699252,1.0975126709664618,0.06774509797686747,0.07558175738771032,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.5,1.2558937204298248,0.5441183893186485,0.8614005247149121,0.9988119264875374,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.007937667018268257,True,120990.84632958908,False,0.021648382990600668,-0.019584497469185842,1.9401847874804752,73.03092888322023
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p95__wmin0p05,-1,0.6585449890707302,0.06847781008840637,0.07681792743582959,-0.0012234485315346722,1.1001548625652542,0.06761629189571114,0.07544780076720854,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.05,1.8848406583295554,0.22001824336283649,0.8425727984432797,0.9989964764246876,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.00794483401114121,True,120990.84632958908,False,0.018911647658381967,-0.022039081971704445,1.9367461191263293,72.89207267024572
a994755ef2379015ae21:stress=sparse-flowon-outlier,development,single_interface,2161,adaptive_edge_warm__l0p05__q0p95__wmin0p2,-1,0.6569797100723224,0.06831504690628938,0.07663534083884371,-0.0012283787365727228,1.0978147695949476,0.06768467941823084,0.07548617699358169,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.2,1.8848406583295554,0.3431732575687044,0.8674297250048671,0.9991549275155265,development:2161:7ae13d5a74d37c97,sparse_flowon_outlier,f55ed5f7391402d070f09369a519b5eabdf1f3bcad6d51d26044325acb49373a,False,True,True,12,12,12,12,0.004160124983172864,0.007934499997645617,True,120990.84632958908,False,0.021243571853371123,-0.019865145781008647,1.937731237403325,72.96579614903295
