method,model_seed,split,projection_variant,projection_iterations,case_count,paired_call_budget,damping_fraction,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_to_best_matched_classical_mean,h1_gain_to_best_matched_classical_mean,reprojection_ratio_to_matched_cgls_mean,visible_correction_fraction_mean,visible_correction_fraction_maximum,system_residual_fraction_mean,exact_projection_approximation_error_mean,exact_oracle_error_reduction_retention_mean,oracle_reduction_defined_rate,field_harm_rate,worst_field_gain_to_best_matched_classical,breakdown_rate
pooled_cnn,29,ood,cg_undamped,12,18,26,0.0,0.41356741850626755,0.6980996487687827,0.3266516629694948,0.31501616847107805,24.689853008971493,0.02362892442372829,0.04882090073116017,0.023628924423728284,0.018018185846130318,1.0005272828041494,1.0,0.0,0.10545442529124038,0.0
pooled_cnn,43,development,cg_damped_1e-4,0,12,14,0.0001,0.35354878002828327,0.6103956723179467,0.46116012570888093,0.368745317021448,35.24523726761725,1.0,1.0,1.0,0.37901777218141386,1.0899473575674115,1.0,0.0,0.06689419474397111,0.0
pooled_cnn,43,development,cg_damped_1e-4,1,12,15,0.0001,0.348660308305339,0.6289849580046835,0.4673105229403646,0.35709029808883436,19.550291776439483,0.45420390723890575,0.5789190031363207,0.45420386040153177,0.22951819152677347,1.1130396378222536,1.0,0.0,0.09328788792672098,0.0
pooled_cnn,43,development,cg_damped_1e-4,2,12,16,0.0001,0.34771846594357325,0.6379768383879921,0.4679522705223153,0.3543996108581066,14.911673755094169,0.28994606295618597,0.5043302548796069,0.28994592809781333,0.17690583505568938,1.1156840451207883,1.0,0.0,0.09795368396672904,0.0
pooled_cnn,43,development,cg_damped_1e-4,4,12,18,0.0001,0.3551052612027499,0.6523347814649867,0.45155935998101104,0.35005862510489205,14.274666131026736,0.17210410086278263,0.41619233777230635,0.17210360251820153,0.11490989871419251,1.076828435618263,1.0,0.0,0.03858700710660971,0.0
pooled_cnn,43,development,cg_damped_1e-4,8,12,22,0.0001,0.3688290838178178,0.6773083241223353,0.4192484098764957,0.33487414194163206,19.526109111258858,0.07454643590294009,0.13021963431538444,0.07454412255989482,0.047517817829692076,1.0124050722963822,1.0,0.08333333333333333,-0.03679789674981519,0.0
pooled_cnn,43,development,cg_damped_1e-4,12,12,26,0.0001,0.37088907476701233,0.6809742179887427,0.40519324770485093,0.3323464055890758,32.1395274275981,0.03154585829201553,0.07891625849162087,0.03153936096098741,0.020466038026404985,1.003682151356577,1.0,0.08333333333333333,-0.04830004206279839,0.0
pooled_cnn,43,development,cg_damped_1e-6,0,12,14,1e-06,0.35354878002828327,0.6103956723179467,0.46116012570888093,0.368745317021448,35.24523726761725,1.0,1.0,1.0,0.37901777218141386,1.0899473575674115,1.0,0.0,0.06689419474397111,0.0
pooled_cnn,43,development,cg_damped_1e-6,1,12,15,1e-06,0.3486671108050889,0.629000570213834,0.4672997789488693,0.35707419084183645,19.55406080684906,0.4542972397468135,0.579055540086859,0.4542972397421288,0.22951818305180127,1.1130159940639275,1.0,0.0,0.09328342918166613,0.0
pooled_cnn,43,development,cg_damped_1e-6,2,12,16,1e-06,0.34773181862050623,0.6380087550679269,0.46793154167920176,0.3543669496529998,14.918621806804046,0.29009610389256063,0.5047012988758548,0.2900961038790724,0.17690580220646931,1.1156349081033026,1.0,0.0,0.09794104571271037,0.0
pooled_cnn,43,development,cg_damped_1e-6,4,12,18,1e-06,0.3551504452548766,0.65242921535375,0.45149160662635945,0.34996445072264093,14.293983150569572,0.17240578728950995,0.41715915947543303,0.17240578723966962,0.11490962598892633,1.0766270660962223,1.0,0.0,0.03838079247845679,0.0
pooled_cnn,43,development,cg_damped_1e-6,8,12,22,1e-06,0.3689850598598677,0.6776144511588061,0.41901442009746326,0.3345747389919867,19.580930190759794,0.07495324194957755,0.13104766392397543,0.07495324171825028,0.04751377557247314,1.0116850897213108,1.0,0.08333333333333333,-0.03760457762045374,0.0
pooled_cnn,43,development,cg_damped_1e-6,12,12,26,1e-06,0.3710844020977356,0.6813559938368519,0.40489543261290434,0.33197426453628626,32.176652864171054,0.03184096143766301,0.07977122286892738,0.03184096078933502,0.020451282151600095,1.002789757628797,1.0,0.08333333333333333,-0.049269271554157064,0.0
pooled_cnn,43,development,cg_undamped,0,12,14,0.0,0.35354878002828327,0.6103956723179467,0.46116012570888093,0.368745317021448,35.24523726761725,1.0,1.0,1.0,0.37901777218141386,1.0899473575674115,1.0,0.0,0.06689419474397111,0.0
pooled_cnn,43,development,cg_undamped,1,12,15,0.0,0.34866717954772636,0.629000727969903,0.4672996703765371,0.3570740280836476,19.554098905721254,0.45429818316831105,0.5790569200670599,0.45429818316831105,0.22951818305095337,1.1130157551263762,1.0,0.0,0.09328338410872053,0.0
pooled_cnn,43,development,cg_undamped,2,12,16,0.0,0.3477319536000416,0.6380090776582733,0.4679313321389203,0.3543666195374527,14.918692093327358,0.29009762148266455,0.5047050508607734,0.29009762148266455,0.17690580220318167,1.1156344113672743,1.0,0.0,0.0979409179122696,0.0
pooled_cnn,43,development,cg_undamped,4,12,18,0.0,0.3551509025307175,0.6524301709015189,0.45149092096369253,0.34996349780602176,14.294178947606516,0.17240884394097744,0.4171689497581751,0.17240884394097744,0.11490962596158795,1.0766250279657426,1.0,0.0,0.03837870462298665,0.0
pooled_cnn,43,development,cg_undamped,8,12,22,0.0,0.3689866426668246,0.677617557485446,0.4190120457174587,0.3345717009202284,19.581490255829966,0.07495739100536843,0.13105612344073997,0.07495739100536843,0.04751377516528377,1.0116777827909798,1.0,0.08333333333333333,-0.03761276659410322,0.0
pooled_cnn,43,development,cg_undamped,12,12,26,0.0,0.3710863867924379,0.6813598730116036,0.4048924066532502,0.33197048329913886,32.17704675791872,0.03184402711567757,0.07978003342988825,0.03184402711567757,0.02045128066094146,1.0027806894614204,1.0,0.08333333333333333,-0.04927912272564546,0.0
pooled_cnn,43,ood,cg_damped_1e-4,0,18,14,0.0001,0.4428718533873297,0.7400482699317968,0.32191163459240646,0.2330661475627964,43.669632530502255,1.0,1.0,1.0,0.4162172064360271,0.8329156192539756,1.0,0.0,0.07057709040010116,0.0
pooled_cnn,43,ood,cg_damped_1e-4,1,18,15,0.0001,0.4075535289433262,0.7202979411250758,0.37311692647706146,0.26266244970396335,26.000918169032545,0.48557146494867465,0.6608226584044083,0.48557141893733896,0.26058068149495506,0.9973658383281061,1.0,0.0,0.20152408492237084,0.0
pooled_cnn,43,ood,cg_damped_1e-4,2,18,16,0.0001,0.39192235197147485,0.7122960572271233,0.39451040709124435,0.27804886990143135,21.47204755216068,0.3401734488839565,0.47347831767258564,0.3401733101849945,0.1943344560503556,1.0665653575770961,1.0,0.0,0.23829490852117372,0.0
pooled_cnn,43,ood,cg_damped_1e-4,4,18,18,0.0001,0.3956428999485728,0.7199743788664013,0.38187806165598404,0.28126175354887256,15.638875418199648,0.1800661328909087,0.3386381279889656,0.18006558850658594,0.12067901964322547,1.0467484374676979,1.0,0.0,0.17814596512026315,0.0
pooled_cnn,43,ood,cg_damped_1e-4,8,18,22,0.0001,0.4046520332313969,0.7363347068717967,0.3537615491495882,0.2750607958748236,17.233162392677002,0.07120383339867178,0.12832754863662033,0.07120138275753973,0.04616682783966171,1.0041143608642367,1.0,0.0,0.13095874816935657,0.0
pooled_cnn,43,ood,cg_damped_1e-4,12,18,26,0.0001,0.405245560294256,0.7382078043405789,0.34017639884346745,0.2741667514352712,25.7452139591741,0.027125633639931285,0.05279718839989143,0.027118200106959478,0.020033845013283383,1.0014371742207266,1.0,0.0,0.1163035607500028,0.0
pooled_cnn,43,ood,cg_damped_1e-6,0,18,14,1e-06,0.4428718533873297,0.7400482699317968,0.32191163459240646,0.2330661475627964,43.669632530502255,1.0,1.0,1.0,0.4162172064360271,0.8329156192539756,1.0,0.0,0.07057709040010116,0.0
pooled_cnn,43,ood,cg_damped_1e-6,1,18,15,1e-06,0.40755505572950645,0.720310385005459,0.37311439214850695,0.26264956337194445,26.006573689185196,0.4856765666972055,0.6609927721620631,0.48567656669260345,0.2605806724600613,0.9973620170752642,1.0,0.0,0.20153453461186188,0.0
pooled_cnn,43,ood,cg_damped_1e-6,2,18,16,1e-06,0.3919239054614823,0.712324560687738,0.39450787483642125,0.2780195395576769,21.483895521832746,0.34036307647640274,0.47380260991573464,0.34036307646252967,0.19433440997479914,1.066562109803381,1.0,0.0,0.23829784178531832,0.0
pooled_cnn,43,ood,cg_damped_1e-6,4,18,18,1e-06,0.3956685536964114,0.7200593315030358,0.3818393629192093,0.2811771052817281,15.661361729217434,0.18035683508253852,0.3393525920329147,0.18035683502809122,0.12067869709660951,1.0466340078639536,1.0,0.0,0.17800219272284284,0.0
pooled_cnn,43,ood,cg_damped_1e-6,8,18,22,1e-06,0.40475183253916025,0.7365676711947776,0.35360546455224107,0.27483141191583715,17.295029195849267,0.07155069929133756,0.12907333739254864,0.07155069904639906,0.046162974150313583,1.0036541783321211,1.0,0.0,0.13052964338624612,0.0
pooled_cnn,43,ood,cg_damped_1e-6,12,18,26,1e-06,0.40536400114064824,0.7384861550094016,0.3399874130347612,0.27389268943958983,25.814864737728293,0.027344073362119168,0.053270763631617216,0.027344072620603236,0.020020791501929362,1.0008927452395924,1.0,0.0,0.11581188750859792,0.0
pooled_cnn,43,ood,cg_undamped,0,18,14,0.0,0.4428718533873297,0.7400482699317968,0.32191163459240646,0.2330661475627964,43.669632530502255,1.0,1.0,1.0,0.4162172064360271,0.8329156192539756,1.0,0.0,0.07057709040010116,0.0
pooled_cnn,43,ood,cg_undamped,1,18,15,0.0,0.4075550711775016,0.7203105107681221,0.37311436650923296,0.262649433137202,26.006630853579278,0.4856776290307431,0.6609944914415631,0.4856776290307431,0.2605806724591574,0.9973619783665417,1.0,0.0,0.20153464013897673,0.0
pooled_cnn,43,ood,cg_undamped,2,18,16,0.0,0.3919239212552278,0.7123248488902427,0.39450784910179076,0.2780192429927959,21.48401534774,0.3403649941969571,0.4738058893164261,0.3403649941969571,0.19433440997018725,1.0665620765457144,1.0,0.0,0.23829787133611904,0.0
pooled_cnn,43,ood,cg_undamped,4,18,18,0.0,0.3956688135322784,0.7200601912251428,0.3818389709470502,0.28117624864091834,15.661589650632177,0.18035978058847732,0.3393598276453061,0.18035978058847732,0.12067869706428574,1.0466328488022885,1.0,0.0,0.17800073732858857,0.0
pooled_cnn,43,ood,cg_undamped,8,18,22,0.0,0.40475284534403255,0.7365700342254203,0.35360388050582103,0.27482908519187255,17.295660772552747,0.07155423984321135,0.12908094388798233,0.07155423984321135,0.04616297376268233,1.0036495081405306,1.0,0.0,0.13052529152043615,0.0
pooled_cnn,43,ood,cg_undamped,12,18,26,0.0,0.4053652044376681,0.7384889815204487,0.33998549295961916,0.2738899064324262,25.815595721927725,0.027346366770298197,0.05327569339412203,0.027346366770298187,0.020020790186054828,1.00088721418549,1.0,0.0,0.11580689922621729,0.0
