replicate,sample_index,reaction_family,candidate_id,covariance_mode,spatial_exponent,sobolev_strength,sobolev_epsilon,stages,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,solver_elapsed_is_shared_trajectory_total,shared_execution_id,shared_checkpoint_count,forward_calls,adjoint_calls,field_gain_percent,gradient_gain_percent,front_f1_gain
12,3,double_front,spatial_a0p75_s3_k2,spatial_tempered,0.75,3.0,0.05,2,0.5738447308540344,0.7573374509811401,0.5853658318519592,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,2,2,24.54819909741702,23.857828231815443,0.2243902087211609
12,4,annular_kernel,spatial_a0p75_s3_k2,spatial_tempered,0.75,3.0,0.05,2,0.9220255613327026,0.9845618009567261,0.207317054271698,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,2,2,34.14863358928303,25.13654772931983,0.207317054271698
12,5,oblique_shock,spatial_a0p75_s3_k2,spatial_tempered,0.75,3.0,0.05,2,0.6651537418365479,0.8569729924201965,0.4560975730419159,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,2,2,-4.1655376043330605,6.070207870058054,0.10731709003448486
12,6,vortex_pair,spatial_a0p75_s3_k2,spatial_tempered,0.75,3.0,0.05,2,0.7744428515434265,0.8434208631515503,0.5463414788246155,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,2,2,24.677460215503825,25.92479014581823,0.25365856289863586
12,7,multi_plume,spatial_a0p75_s3_k2,spatial_tempered,0.75,3.0,0.05,2,0.8348795175552368,0.9045882225036621,0.4878048896789551,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,2,2,15.280231499175875,14.36692743240355,0.24390244483947754
12,0,plume,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.5172417759895325,0.6656107306480408,0.8853658437728882,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,24.699627258739497,27.46174251690477,0.207317054271698
12,1,wavy_front,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.4669075608253479,0.6853313446044922,0.6512194871902466,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,28.168051756650136,27.193757861308658,0.24878045916557312
12,2,thin_front,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.5925037264823914,0.7898918390274048,0.5,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,26.40257893265055,23.208631200894224,0.1926829218864441
12,3,double_front,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.5539484024047852,0.754666268825531,0.6243902444839478,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,27.164261826808897,24.12638699680588,0.2634146213531494
12,4,annular_kernel,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.9112321734428406,0.9817945957183838,0.3414634168148041,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,34.919500873830934,25.346958632000096,0.3414634168148041
12,5,oblique_shock,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.6052507758140564,0.8241119384765625,0.49268293380737305,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,5.215488566546195,9.671992282632512,0.14390245079994202
12,6,vortex_pair,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.6977199912071228,0.7998335361480713,0.6146341562271118,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,32.13954820371934,29.75293874378028,0.3219512403011322
12,7,multi_plume,spatial_a0p75_s3_k3,spatial_tempered,0.75,3.0,0.05,3,0.7758643627166748,0.8711546063423157,0.47560974955558777,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,3,3,21.268820452230976,17.531929151105622,0.23170730471611023
12,0,plume,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.477934330701828,0.6188056468963623,0.8951218724250793,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,30.422029081384906,32.56256054817592,0.21707308292388916
12,1,wavy_front,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.4383547008037567,0.6649474501609802,0.5707316994667053,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,32.56080041902992,29.359242872708982,0.16829267144203186
12,2,thin_front,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.5615143179893494,0.7543540596961975,0.5804877877235413,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,30.251905854239606,26.663527914707846,0.27317070960998535
12,3,double_front,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.5472316145896912,0.7373960018157959,0.6463414430618286,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,28.047416641483455,25.86272742924332,0.2853658199310303
12,4,annular_kernel,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.979743480682373,1.0023622512817383,0.3414634168148041,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,30.02640095826394,23.783048982965628,0.3414634168148041
12,5,oblique_shock,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.5412905216217041,0.7758173942565918,0.5243902206420898,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,15.231901080231458,14.965387220063484,0.1756097376346588
12,6,vortex_pair,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.6651443839073181,0.7589588761329651,0.6536585092544556,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,35.30786136195123,33.342841662500554,0.36097559332847595
12,7,multi_plume,spatial_a0p75_s3_k4,spatial_tempered,0.75,3.0,0.05,4,0.7839115858078003,0.8701402544975281,0.49024394154548645,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,4,4,20.452224927943806,17.627953024701235,0.2463414967060089
12,0,plume,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.4068770110607147,0.5666433572769165,0.8804877996444702,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,40.766596947610395,38.247206875375696,0.20243901014328003
12,1,wavy_front,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.41739314794540405,0.6228325366973877,0.6365853548049927,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,35.78565541465218,33.833324806098275,0.2341463267803192
12,2,thin_front,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.5450503826141357,0.7277070879936218,0.6000000238418579,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,32.29696165739705,29.25408187448971,0.292682945728302
12,3,double_front,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.5212981104850769,0.6916689276695251,0.699999988079071,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,31.45727558624633,30.460095127871185,0.3390243649482727
12,4,annular_kernel,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,1.0035754442214966,1.008877158164978,0.3243902325630188,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,28.324314346876186,23.287672847077147,0.3243902325630188
12,5,oblique_shock,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.5016447305679321,0.7377902269363403,0.5902438759803772,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,21.440578682288812,19.133411128955064,0.24146339297294617
12,6,vortex_pair,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.664591372013092,0.7247467637062073,0.7146341800689697,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,35.361647461624216,36.347592337148704,0.4219512641429901
12,7,multi_plume,spatial_a0p75_s3_k5,spatial_tempered,0.75,3.0,0.05,5,0.7810766696929932,0.8617537617683411,0.5365853905677795,0.04412908398080617,True,rep12_spatial_tempered_a0p75_s3,4,5,5,20.739899295221388,18.421862477201525,0.292682945728302
12,0,plume,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.6485841870307922,0.8276625871658325,0.7853659391403198,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,5.578719073738489,9.801331179700945,0.10731714963912964
12,1,wavy_front,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.608756422996521,0.8366758227348328,0.4707317054271698,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,6.345145081405291,11.115662487646063,0.06829267740249634
12,2,thin_front,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.7529464960098267,0.9077832102775574,0.37804877758026123,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,6.473296569777028,11.747518019816438,0.07073169946670532
12,3,double_front,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.6058853268623352,0.8222346305847168,0.5146341323852539,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,20.335351020515642,17.33311168670785,0.15365850925445557
12,4,annular_kernel,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.9776874780654907,1.034417986869812,0.10975608974695206,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,30.173241335953705,21.345616382119903,0.10975608974695206
12,5,oblique_shock,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.6952651739120483,0.889725387096405,0.30000001192092896,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,-8.881099305182119,2.480333217175611,-0.048780471086502075
12,6,vortex_pair,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.8819562196731567,0.9394516348838806,0.39024385809898376,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,14.220678372689322,17.490685798492873,0.09756094217300415
12,7,multi_plume,spatial_a0p75_s4_k2,spatial_tempered,0.75,4.0,0.05,2,0.8753353953361511,0.9512899518013,0.39024385809898376,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,2,2,11.174953398530732,9.945896432344641,0.14634141325950623
12,0,plume,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.5994893312454224,0.7838020920753479,0.8268292546272278,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,12.7259780770244,14.581247938422708,0.1487804651260376
12,1,wavy_front,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.5501211881637573,0.8029157519340515,0.5268292427062988,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,15.365952425579458,14.70216689707087,0.12439021468162537
12,2,thin_front,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.6633193492889404,0.896597683429718,0.3975609838962555,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,17.60626765747568,12.834947810763968,0.09024390578269958
12,3,double_front,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.6336202621459961,0.851708710193634,0.502439022064209,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,16.688631441938384,14.36980856551147,0.14146339893341064
12,4,annular_kernel,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,1.057517409324646,1.0796085596084595,0.07560975849628448,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,24.471761600087593,17.909445811601163,0.07560975849628448
12,5,oblique_shock,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.6447510123252869,0.8721267580986023,0.34390243887901306,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,-0.9703946554739602,4.409256973415823,-0.004878044128417969
12,6,vortex_pair,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.8443087935447693,0.941449761390686,0.44823384284973145,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,17.8822781236431,17.315196138735406,0.15555092692375183
12,7,multi_plume,spatial_a0p75_s4_k3,spatial_tempered,0.75,4.0,0.05,3,0.8593363761901855,0.950348436832428,0.37560975551605225,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,3,3,12.79846094636895,10.035025184684299,0.1317073106765747
12,0,plume,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.5786774754524231,0.7589623332023621,0.8365853428840637,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,15.755780717486143,17.288284862530553,0.15853655338287354
12,1,wavy_front,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.5516443252563477,0.7983693480491638,0.49268293380737305,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,15.13162359053324,15.185154556557604,0.09024390578269958
12,2,thin_front,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.6482992768287659,0.8593947887420654,0.4536585509777069,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,19.471975074838934,16.451723000986824,0.146341472864151
12,3,double_front,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.6722367405891418,0.8846381902694702,0.47804877161979675,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,11.611155451673941,11.059101924867907,0.11707314848899841
12,4,annular_kernel,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,1.2155779600143433,1.1665476560592651,0.009756097570061684,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,13.183025500946881,11.298828894231018,0.009756097570061684
12,5,oblique_shock,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.5892225503921509,0.8383192420005798,0.4292683005332947,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,7.725567985638607,8.114779770054747,0.08048781752586365
12,6,vortex_pair,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.8125597834587097,0.935047447681427,0.46097561717033386,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,20.97019619346532,17.87749279546448,0.16829270124435425
12,7,multi_plume,spatial_a0p75_s4_k4,spatial_tempered,0.75,4.0,0.05,4,0.9143368601799011,0.9836041927337646,0.34634146094322205,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,4,4,7.217262494301644,6.886860652420662,0.1024390161037445
12,0,plume,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.5510114431381226,0.7842860817909241,0.7756096720695496,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,19.78341855001255,14.528502739177718,0.09756088256835938
12,1,wavy_front,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.6258814334869385,0.8287631869316101,0.43414634466171265,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,3.7105275030563436,11.956262122815486,0.031707316637039185
12,2,thin_front,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.6334134936332703,0.8297556638717651,0.5,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,21.321001848493705,19.33316683461404,0.1926829218864441
12,3,double_front,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.7008980512619019,0.8796660900115967,0.5560975670814514,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,7.842631685201928,11.55899336875884,0.19512194395065308
12,4,annular_kernel,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,1.347095012664795,1.2379188537597656,0.014634146355092525,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,3.7900346918586987,5.871953458518741,0.014634146355092525
12,5,oblique_shock,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.5550208687782288,0.8054779767990112,0.507317066192627,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,13.081677901595299,11.71439520829144,0.15853658318519592
12,6,vortex_pair,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.8477281928062439,0.9576441049575806,0.4731707274913788,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,17.549706344591623,15.892893880659912,0.18048781156539917
12,7,multi_plume,spatial_a0p75_s4_k5,spatial_tempered,0.75,4.0,0.05,5,0.9538476467132568,1.0136830806732178,0.3926829695701599,0.04383154195966199,True,rep12_spatial_tempered_a0p75_s4,4,5,5,3.207887946231107,4.039435128193959,0.14878052473068237
12,0,plume,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.7177228927612305,0.9063971638679504,0.6560975313186646,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,-4.486535810963015,1.2208370039531617,-0.021951258182525635
12,1,wavy_front,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.6881975531578064,0.9397405385971069,0.3048780560493469,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,-5.876569940839167,0.16657236051258645,-0.09756097197532654
12,2,thin_front,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.822690486907959,0.9836516380310059,0.2634146213531494,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,-2.1899027243792752,4.3717734837075595,-0.043902456760406494
12,3,double_front,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.6857001185417175,0.9037773013114929,0.3853658437728882,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,9.84092727297806,9.134869234982956,0.024390220642089844
12,4,annular_kernel,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,1.0064440965652466,1.0613629817962646,0.0,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,28.11943426055819,19.296790864361608,0.0
12,5,oblique_shock,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.7344585657119751,0.9222548604011536,0.18780487775802612,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,-15.018929509826553,-1.0851078091307809,-0.1609756052494049
12,6,vortex_pair,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.9570087790489197,1.0115007162094116,0.31463414430618286,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,6.921044347734845,11.162823811480667,0.021951228380203247
12,7,multi_plume,spatial_a0p75_s5_k2,spatial_tempered,0.75,5.0,0.05,2,0.9187108874320984,0.9917853474617004,0.27073171734809875,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,2,2,6.773406143258835,6.1123895736738625,0.026829272508621216
12,0,plume,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,0.698919951915741,0.9342572093009949,0.6512194871902466,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,-1.7491922319596735,-1.8153507497288364,-0.026829302310943604
12,1,wavy_front,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,0.6734535098075867,1.0065734386444092,0.29024389386177063,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,-3.6082550800591426,-6.93342728488952,-0.11219513416290283
12,2,thin_front,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,0.876112163066864,1.1386699676513672,0.16301704943180084,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,-8.82563752006138,-10.698732542985933,-0.14430002868175507
12,3,double_front,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,0.760097086429596,0.962192177772522,0.36341461539268494,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,0.058864448287061014,3.2618788638469085,0.0024389922618865967
12,4,annular_kernel,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,1.2045316696166992,1.163887619972229,0.0,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,13.971955165112627,11.501090940601907,0.0
12,5,oblique_shock,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,0.6864447593688965,0.9199849963188171,0.2512195110321045,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,-7.499789744713211,-0.8363159997005247,-0.09756097197532654
12,6,vortex_pair,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,1.1499561071395874,1.1967458724975586,0.18536587059497833,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,-11.845069597868035,-5.106721353955362,-0.10731704533100128
12,7,multi_plume,spatial_a0p75_s5_k3,spatial_tempered,0.75,5.0,0.05,3,0.9606547355651855,1.031254529953003,0.2341463416814804,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,3,3,2.5171355926595798,2.3760294438605096,-0.009756103157997131
12,0,plume,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,0.6803737282752991,0.9073240756988525,0.6878048777580261,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,0.9507782999958002,1.1198221525419743,0.009756088256835938
12,1,wavy_front,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,0.6421314477920532,0.9273278713226318,0.414634108543396,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,1.210524752072133,1.4852332772899806,0.012195080518722534
12,2,thin_front,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,0.7905518412590027,1.012628436088562,0.31951218843460083,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,1.802175857814874,1.5547194564183808,0.012195110321044922
12,3,double_front,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,0.7543953657150269,0.9886821508407593,0.37515226006507874,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,0.808553472210902,0.5985957040305628,0.014176636934280396
12,4,annular_kernel,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,1.4253454208374023,1.3246817588806152,0.0,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,-1.798634989830493,-0.7252663402471107,0.0
12,5,oblique_shock,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,0.6369767189025879,0.9163423776626587,0.34634146094322205,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,0.24708846599702963,-0.4370613951705304,-0.0024390220642089844
12,6,vortex_pair,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,1.003661036491394,1.1240296363830566,0.3073170781135559,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,2.3836320515994087,1.2797349045022786,0.014634162187576294
12,7,multi_plume,spatial_a0p75_s5_k4,spatial_tempered,0.75,5.0,0.05,4,0.9831900000572205,1.0560226440429688,0.25609755516052246,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,4,4,0.23035965586253712,0.03134966751070775,0.012195110321044922
12,0,plume,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,0.6889997720718384,0.9811384081840515,0.6097561120986938,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,-0.30500640903936604,-6.924463808024104,-0.06829267740249634
12,1,wavy_front,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,0.6746895909309387,0.9277544617652893,0.3975609838962555,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,-3.7984214485802537,1.439914400068488,-0.004878044128417969
12,2,thin_front,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,0.7237710356712341,0.9291016459465027,0.4219512343406677,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,10.097305235715709,9.67499140947733,0.11463415622711182
12,3,double_front,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,0.8430883288383484,1.0200512409210205,0.356097549200058,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,-10.85321396282582,-2.5552304298923794,-0.0048780739307403564
12,4,annular_kernel,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,1.4962297677993774,1.3896797895431519,0.0,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,-6.86121817660299,-5.6675431597058905,0.0
12,5,oblique_shock,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,0.6287104487419128,0.8981115818023682,0.40243902802467346,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,1.5416169653660772,1.56115194488401,0.05365854501724243
12,6,vortex_pair,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,1.0068702697753906,1.1755833625793457,0.2780487835407257,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,2.0715010774031715,-3.248079444890865,-0.014634132385253906
12,7,multi_plume,spatial_a0p75_s5_k5,spatial_tempered,0.75,5.0,0.05,5,1.055690050125122,1.1192443370819092,0.27317073941230774,0.04402958299033344,True,rep12_spatial_tempered_a0p75_s5,4,5,5,-7.1266150080229105,-5.953547872793025,0.0292682945728302
12,0,plume,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,0.7701084017753601,0.9711005687713623,0.4390243589878082,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,-12.11285011525164,-5.830540067968555,-0.23902443051338196
12,1,wavy_front,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,0.7540371417999268,1.0273624658584595,0.13658536970615387,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,-16.005739653456686,-9.141951615623988,-0.2658536583185196
12,2,thin_front,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,0.8793781995773315,1.058314561843872,0.10487804561853409,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,-9.231325878697145,-2.8867748831080484,-0.20243903249502182
12,3,double_front,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,0.8187680244445801,1.0147565603256226,0.21463415026664734,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,-7.65546609420318,-2.022906986980398,-0.146341472864151
12,4,annular_kernel,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,1.0137709379196167,1.069230079650879,0.0,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,27.596148860571628,18.69859773501678,0.0
12,5,oblique_shock,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,0.7709070444107056,0.9510775804519653,0.09756096452474594,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,-20.72689616431817,-4.244264663475138,-0.2512195184826851
12,6,vortex_pair,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,1.0188608169555664,1.0819984674453735,0.1609756052494049,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,0.9052969279081915,4.971210649887057,-0.1317073106765747
12,7,multi_plume,spatial_a0p75_s6_k2,spatial_tempered,0.75,6.0,0.05,2,0.9507469534873962,1.0214126110076904,0.1317073106765747,0.04410025000106543,True,rep12_spatial_tempered_a0p75_s6,4,2,2,3.522532163466444,3.3077171867273316,-0.11219513416290283
