method,split,rig_id,family,field_uid,target_view,noisy_whitened_rmse,clean_whitened_rmse
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,0,4.755822658538818,4.384137153625488
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,0,4.717362880706787,4.356159210205078
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,0,2.20224928855896,1.9413236379623413
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,0,1.5598692893981934,0.8845862150192261
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,0,1.2189747095108032,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,6,1.9588916301727295,1.6154983043670654
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,6,1.954725980758667,1.608677864074707
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,6,1.5246353149414062,0.8704884052276611
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,6,1.1888339519500732,0.3860919773578644
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:2,6,1.0036698579788208,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,0,7.785055160522461,7.892524719238281
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,0,8.469486236572266,8.610755920410156
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,0,2.843576192855835,2.0945026874542236
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,0,1.6157969236373901,0.8326820135116577
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,0,1.3482155799865723,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,6,3.9364142417907715,3.8546721935272217
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,6,4.281764984130859,4.211674690246582
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,6,1.0966246128082275,0.7507966756820679
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,6,0.9725780487060547,0.45129451155662537
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:3,6,0.8906833529472351,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,0,7.744661808013916,7.284928798675537
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,0,7.855432510375977,7.395330905914307
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,0,2.678185224533081,2.0994067192077637
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,0,1.6075319051742554,0.8123694658279419
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,0,1.3558168411254883,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,6,3.568854808807373,3.1199004650115967
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,6,3.6236984729766846,3.1766979694366455
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,6,1.7489644289016724,1.2295427322387695
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,6,1.3229544162750244,0.4996168911457062
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:4,6,1.0496233701705933,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,0,6.96708869934082,7.034720420837402
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,0,7.6111626625061035,7.676517963409424
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,0,2.0832982063293457,1.9895108938217163
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,0,1.2527941465377808,0.7379762530326843
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,0,0.9646490216255188,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,6,3.3995063304901123,3.1490585803985596
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,6,3.7044692039489746,3.4928133487701416
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,6,1.4047876596450806,0.6807424426078796
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,6,1.2849937677383423,0.4443771243095398
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:5,6,1.063570499420166,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,0,6.202325820922852,6.242985248565674
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,0,6.389780044555664,6.438234329223633
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,0,2.4731860160827637,2.236179828643799
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,0,1.4256844520568848,0.9907218217849731
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,0,1.0226808786392212,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,6,3.0010201930999756,2.5776968002319336
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,6,3.0906615257263184,2.6730315685272217
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,6,1.4748221635818481,1.041304111480713
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,6,1.2505117654800415,0.46102097630500793
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:6,6,1.0690639019012451,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,0,9.045710563659668,8.831192970275879
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,0,9.025899887084961,8.80996322631836
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,0,2.2189927101135254,1.8595237731933594
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,0,0.9598349332809448,0.7637882232666016
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,0,0.8801565766334534,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,6,3.657073974609375,3.5568552017211914
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,6,3.6482386589050293,3.547175884246826
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,6,1.0376869440078735,0.8149239420890808
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,6,0.8535858988761902,0.40495505928993225
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:7,6,0.8235034942626953,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,0,6.17594051361084,6.137716770172119
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,0,6.718657970428467,6.662899971008301
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,0,2.491948366165161,2.27925705909729
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,0,1.3996820449829102,0.8016722202301025
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,0,1.117472767829895,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,6,2.86203932762146,2.7278482913970947
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,6,3.136265516281128,3.0141584873199463
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,6,1.1995115280151367,0.867710292339325
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,6,0.8981775641441345,0.3787250518798828
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:8,6,0.8133223652839661,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,0,8.234992027282715,8.325441360473633
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,0,8.613327980041504,8.707040786743164
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,0,2.4637441635131836,2.007664680480957
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,0,1.5606061220169067,0.6733874678611755
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,0,1.32864248752594,0.0
zero_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,6,3.753988027572632,3.567208766937256
analytic_source_correction,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,6,3.94443678855896,3.758327007293701
true_field_correction_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,6,1.6398981809616089,1.2732936143875122
paired_target_field_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,6,1.1494560241699219,0.4915711283683777
clean_measurement_oracle,validation,validation-rig-b,shock_cell,validation-rig-b:shock_cell:9,6,0.9102426171302795,0.0
